dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
20NG,subject_body,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,50,0.9997,0.9995,0.9993,0.9998,0.9997,0.9995,0.9972,0.9969,0.9996,0.9971,3.9865,0.0000,3.9865,1.99663172618287,0.9983
20NG,subject_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,5,0.9823,0.9747,0.9706,0.9877,0.98,0.9762,0.8185,0.8763,0.978583333333333,0.8474,3.33421513361111,0.0172090669444444,3.31700606666667,1.82126496333364,0.9106
20NG,subject_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,10,0.9825,0.9748,0.9706,0.9877,0.9799,0.9759,0.8166,0.8751,0.9786,0.8459,3.3285,0.0176,3.3109,1.81958304564535,0.9098
20NG,subject_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,50,0.9826,0.9749,0.9708,0.9877,0.9798,0.9759,0.8173,0.8755,0.9786,0.8464,3.3307,0.0175,3.3132,1.82022102687192,0.9101
20NG,subject_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,5,0.9267,0.91,0.8996,0.9666,0.9525,0.9436,0.4932,0.5303,0.933166666666667,0.5118,2.08778417361111,0.177592006944445,1.91019216666667,1.3820970178199,0.691
20NG,subject_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,10,0.9286,0.9114,0.9008,0.9668,0.9527,0.9438,0.4938,0.531,0.9340,0.5124,2.09212117361111,0.177760613611111,1.91436056,1.38360419195664,0.6918
20NG,subject_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,50,0.9284,0.9113,0.9008,0.9668,0.9527,0.9438,0.4937,0.5309,0.9340,0.5123,2.0917,0.1778,1.9139,1.38343214265584,0.6917
20NG,subject_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,5,0.886,0.8799,0.8767,0.9674,0.9563,0.9502,0.749,0.726,0.919416666666667,0.738,2.74537284027778,0.0330936736111112,2.71227916666667,1.64689986540368,0.8234
20NG,subject_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,10,0.9514,0.9429,0.9379,0.9872,0.9804,0.9764,0.8515,0.8293,0.9627,0.8404,3.2512,0.0150,3.2362,1.79894755899109,0.8995
20NG,subject_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,50,0.9985,0.9969,0.9957,0.9995,0.9989,0.9984,0.9622,0.9549,0.9980,0.9586,3.8280,0.0016,3.8265,1.95613590955911,0.9781
20NG,subject_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,5,0.9366,0.9161,0.9036,0.9696,0.9506,0.9394,0.5303,0.5333,0.9360,0.5318,2.1544,0.1634,1.9910,1.41103640869634,0.7055
20NG,subject_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,10,0.9399,0.9186,0.9064,0.9701,0.9511,0.9401,0.5321,0.5328,0.9377,0.5325,2.1613,0.1642,1.9971,1.41319264787219,0.7066
20NG,subject_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,50,0.9405,0.919,0.9059,0.9702,0.9511,0.9401,0.5245,0.5311,0.9378,0.5278,2.14798336,0.1681,1.97988336,1.40708328111736,0.7035
20NG,subject_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,5,0.9183,0.9024,0.8921,0.965,0.951,0.9414,0.4318,0.4562,0.928366666666667,0.4440,1.88339026777778,0.234611067777778,1.6487792,1.28404797418165,0.642
20NG,subject_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,10,0.9208,0.9038,0.8932,0.9651,0.951,0.9415,0.4321,0.4565,0.929233333333333,0.4443,1.88659381777778,0.235160337777777,1.65143348,1.2850811180622,0.6425
20NG,subject_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,50,0.9201,0.9033,0.8928,0.965,0.951,0.9414,0.432,0.4563,0.928933333333333,0.44415,1.88535784027778,0.235014880277777,1.65034296,1.28465674792919,0.6423
20NG,subject_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,5,0.8842,0.8789,0.876,0.9674,0.9565,0.9505,0.7575,0.7355,0.918916666666667,0.7465,2.77361267361111,0.0297275069444446,2.74388516666667,1.65646767751945,0.8282
20NG,subject_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,10,0.9471,0.9383,0.9335,0.987,0.9803,0.9763,0.8417,0.8224,0.960416666666667,0.8321,3.21293675111111,0.0164780011111112,3.19645875,1.7878642985417,0.8939
20NG,subject_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,50,0.9982,0.9964,0.9951,0.9995,0.9989,0.9984,0.96,0.954,0.9978,0.957,3.8210475625,0.0016605625,3.819387,1.95432520323512,0.9772
20NG,subject_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,5,0.9241,0.9033,0.8902,0.9699,0.9509,0.939,0.4475,0.459,0.9296,0.45325,1.91218193361111,0.226877566944445,1.68530436666667,1.29819273094047,0.6491
20NG,subject_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,10,0.9295,0.9071,0.8933,0.9703,0.9514,0.9396,0.4518,0.4613,0.9319,0.4566,1.9277,0.2259,1.7018,1.30452094910993,0.6523
20NG,subject_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,50,0.9297,0.9069,0.8932,0.9703,0.9514,0.9395,0.4494,0.4598,0.9318,0.4546,1.9222,0.2278,1.6944,1.30170877439362,0.6509
20NG,subject_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,5,0.9181,0.9011,0.8901,0.9648,0.9504,0.941,0.4182,0.4356,0.9276,0.4269,1.8346,0.2507,1.5839,1.2585472974823,0.6293
20NG,subject_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,10,0.9224,0.9038,0.8922,0.965,0.9506,0.9412,0.4188,0.4362,0.9292,0.4275,1.84063489,0.25170289,1.588932,1.2605284606069,0.6303
20NG,subject_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,50,0.9223,0.9038,0.8922,0.965,0.9506,0.9412,0.4187,0.4362,0.929183333333333,0.4275,1.84045400111111,0.251736337777777,1.58871766333333,1.2604434391647,0.6302
20NG,subject_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,5,0.8861,0.8798,0.8766,0.9657,0.9541,0.9481,0.7536,0.7313,0.9184,0.7425,2.7584,0.0310,2.7275,1.65150365424967,0.8258
20NG,subject_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,10,0.9473,0.9382,0.9332,0.9864,0.9793,0.9752,0.8349,0.8157,0.9599,0.8253,3.1871,0.0181,3.1689,1.78014940945978,0.8901
20NG,subject_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,50,0.9982,0.9963,0.995,0.9995,0.9988,0.9983,0.9597,0.9532,0.997683333333333,0.9565,3.81863708444444,0.00170018777777775,3.81693689666666,1.95369826141773,0.9768
20NG,subject_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,5,0.9225,0.9012,0.8888,0.9697,0.9498,0.9376,0.392,0.402,0.9283,0.397,1.75633173777778,0.282244271111111,1.47408746666667,1.21412003799734,0.6071
20NG,subject_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,10,0.9273,0.9034,0.8901,0.9701,0.9501,0.9381,0.3931,0.4033,0.9299,0.3982,1.7637,0.2827,1.4811,1.21699017251579,0.6085
20NG,subject_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,50,0.9278,0.9035,0.8907,0.9701,0.95,0.9379,0.3958,0.4059,0.93,0.4009,1.7711617225,0.2799997225,1.491162,1.22113144255645,0.6106
20NG,subject_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,5,0.956,0.9464,0.9401,0.9758,0.9654,0.959,0.6807,0.6707,0.957116666666667,0.6757,2.66609026694445,0.079195340277778,2.58689492666667,1.60838270528711,0.8042
20NG,subject_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,10,0.956,0.9464,0.9401,0.9758,0.9654,0.959,0.6807,0.6707,0.957116666666667,0.6757,2.66609026694445,0.079195340277778,2.58689492666667,1.60838270528711,0.8042
20NG,subject_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,50,0.956,0.9464,0.9401,0.9758,0.9654,0.959,0.6807,0.6707,0.957116666666667,0.6757,2.66609026694445,0.079195340277778,2.58689492666667,1.60838270528711,0.8042
20NG,subject_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,5,0.9589,0.9558,0.954,0.987,0.982,0.9792,0.9087,0.8865,0.969483333333333,0.8976,3.48600017361111,0.00516721361111106,3.48083296,1.86569905397414,0.9328
20NG,subject_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,10,0.9879,0.9842,0.982,0.9952,0.9923,0.9906,0.9383,0.9239,0.9887,0.9311,3.68563204,0.00331776,3.68231428,1.91893571544229,0.9595
20NG,subject_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,50,0.9994,0.9986,0.998,0.9996,0.9992,0.9988,0.9815,0.9752,0.998933333333333,0.9784,3.90964938027778,0.000423673611111097,3.90922570666667,1.97717619514971,0.9886
20NG,subject_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,5,0.9659,0.9517,0.9427,0.9767,0.9598,0.9501,0.5022,0.5033,0.9578,0.5028,2.1333,0.2071,1.9262,1.38786502105452,0.6939
20NG,subject_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,10,0.9675,0.9528,0.9438,0.9769,0.9601,0.9503,0.5045,0.5045,0.9586,0.5045,2.1406,0.2062,1.9344,1.39082261030418,0.6954
20NG,subject_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,50,0.9676,0.9527,0.9436,0.9768,0.96,0.9503,0.5054,0.5058,0.9585,0.5056,2.14358881,0.20511841,1.9384704,1.39228962504215,0.6961
20NG,subject_body,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9558,0.9461,0.9399,0.9753,0.965,0.9587,0.6853,0.6774,0.9568,0.6814,2.6835354225,0.0758727025,2.60766272,1.61482591012158,0.8074
20NG,subject_body,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,10,0.9558,0.9461,0.9399,0.9753,0.965,0.9587,0.6853,0.6774,0.9568,0.6814,2.6835354225,0.0758727025,2.60766272,1.61482591012158,0.8074
20NG,subject_body,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,50,0.9558,0.9461,0.9399,0.9753,0.965,0.9587,0.6853,0.6774,0.9568,0.6814,2.6835354225,0.0758727025,2.60766272,1.61482591012158,0.8074
20NG,subject_body,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,5,0.9591,0.956,0.9541,0.9871,0.9821,0.9793,0.9096,0.8877,0.969616666666667,0.8987,3.49042033777778,0.00503626777777782,3.48538407,1.86691833511806,0.9335
20NG,subject_body,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,10,0.9879,0.9842,0.982,0.9952,0.9923,0.9906,0.9389,0.9245,0.9887,0.9317,3.68793616,0.003249,3.68468716,1.91955389609149,0.9598
20NG,subject_body,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,50,0.9994,0.9986,0.998,0.9996,0.9992,0.9988,0.9817,0.9752,0.998933333333333,0.9785,3.91004484694444,0.000419566944444431,3.90962528,1.97727723903352,0.9886
20NG,subject_body,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,5,0.9663,0.9518,0.9429,0.9766,0.9598,0.9501,0.5065,0.5083,0.9579,0.5074,2.1472,0.2030,1.9442,1.39434130207301,0.6972
20NG,subject_body,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,10,0.9674,0.9529,0.9438,0.9768,0.96,0.9503,0.5067,0.5086,0.958533333333333,0.5077,2.14969356694444,0.203295780277778,1.94639778666666,1.39513360889438,0.6976
20NG,subject_body,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,50,0.9675,0.9529,0.944,0.9769,0.9602,0.9506,0.508,0.5101,0.958683333333333,0.50905,2.15424113777778,0.202170134444444,1.95207100333334,1.39716534573877,0.6986
20NG,subject_body,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,5,0.9559,0.9461,0.9399,0.9747,0.9644,0.9581,0.6844,0.6782,0.9565,0.6813,2.6824,0.0757,2.6067,1.614527553187,0.8073
20NG,subject_body,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,10,0.9559,0.9461,0.9399,0.9747,0.9644,0.9581,0.6844,0.6782,0.9565,0.6813,2.6824,0.0757,2.6067,1.614527553187,0.8073
20NG,subject_body,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,50,0.9559,0.9461,0.9399,0.9747,0.9644,0.9581,0.6844,0.6782,0.9565,0.6813,2.6824,0.0757,2.6067,1.614527553187,0.8073
20NG,subject_body,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,5,0.9591,0.956,0.9541,0.9871,0.982,0.9793,0.9093,0.8878,0.9696,0.8986,3.4899844225,0.0050481025,3.48493632,1.8667984143983,0.9334
20NG,subject_body,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,10,0.9879,0.9842,0.9819,0.9952,0.9923,0.9906,0.9387,0.9246,0.9887,0.9317,3.6877,0.0033,3.6844,1.91948620990097,0.9597
20NG,subject_body,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,50,0.9994,0.9986,0.998,0.9996,0.9992,0.9988,0.9817,0.9752,0.998933333333333,0.9785,3.91004484694444,0.000419566944444431,3.90962528,1.97727723903352,0.9886
20NG,subject_body,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,5,0.9659,0.9516,0.9429,0.9766,0.9599,0.9502,0.5126,0.5131,0.9579,0.5129,2.1630,0.1980,1.9649,1.40176085335552,0.7009
20NG,subject_body,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,10,0.9672,0.9528,0.9438,0.9768,0.9601,0.9505,0.5152,0.515,0.9585,0.5151,2.17159520111111,0.196633121111111,1.97496208,1.40533344086021,0.7027
20NG,subject_body,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,50,0.9673,0.9527,0.9438,0.9769,0.9602,0.9505,0.5121,0.5126,0.9586,0.5124,2.1636,0.1991,1.9645,1.40160141504875,0.7008
20NG,subject_body,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,5,0.9234,0.9065,0.8962,0.9608,0.9364,0.9215,0.4838,0.476,0.9241,0.4799,1.97130960111111,0.197343254444444,1.77396634666667,1.33190327977172,0.666
20NG,subject_body,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,10,0.9239,0.9067,0.8963,0.9607,0.9364,0.9215,0.4837,0.4761,0.9243,0.4799,1.9716,0.1974,1.7742,1.33198734978978,0.666
20NG,subject_body,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,50,0.9238,0.9065,0.8962,0.9606,0.9362,0.9213,0.4824,0.4757,0.9241,0.4791,1.9688,0.1981,1.7708,1.33069922221365,0.6653
20NG,subject_body,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,5,0.8782,0.8717,0.868,0.9513,0.937,0.9292,0.6171,0.6051,0.9059,0.6111,2.301289,0.08690704,2.21438196,1.48807995752916,0.744
20NG,subject_body,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,10,0.941,0.9292,0.9228,0.9724,0.9608,0.9543,0.6678,0.652,0.94675,0.6599,2.5813242225,0.0822829225,2.4990413,1.58083563345466,0.7904
20NG,subject_body,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,50,0.9947,0.9884,0.9841,0.9965,0.9919,0.9885,0.8014,0.7849,0.9907,0.7932,3.1821,0.0390,3.1430,1.7728626408533,0.8864
20NG,subject_body,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,5,0.9612,0.9327,0.9151,0.9712,0.9398,0.9221,0.4705,0.4775,0.9404,0.4740,2.0004,0.2175,1.7829,1.33525413311474,0.6676
20NG,subject_body,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,10,0.9651,0.9353,0.9169,0.9715,0.94,0.9223,0.4756,0.4786,0.94185,0.4771,2.0134191025,0.2159925625,1.79742654,1.3406813715421,0.6703
20NG,subject_body,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,50,0.9655,0.9356,0.9176,0.9716,0.9403,0.9227,0.4712,0.4786,0.9422,0.4749,2.0082,0.2184,1.7898,1.33784706898809,0.6689
20NG,subject_body,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,5,0.9149,0.8958,0.8847,0.9625,0.9388,0.924,0.4285,0.4157,0.9201,0.4221,1.8015,0.2480,1.5535,1.24640482187771,0.6232
20NG,subject_body,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,10,0.9152,0.8959,0.8848,0.9625,0.9389,0.924,0.4287,0.4159,0.9202,0.4223,1.8024,0.2479,1.5544,1.24676781853453,0.6234
20NG,subject_body,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,50,0.9153,0.896,0.8848,0.9625,0.9388,0.9239,0.4287,0.4161,0.920216666666667,0.4224,1.80261951361111,0.247821433611111,1.55479808,1.24691542616169,0.6235
20NG,subject_body,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,5,0.859,0.8525,0.8489,0.9478,0.9311,0.9225,0.5808,0.566,0.893633333333333,0.5734,2.15218680111111,0.102549387777778,2.04963741333333,1.43165547997182,0.7158
20NG,subject_body,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,10,0.9357,0.9231,0.9164,0.9724,0.9598,0.9527,0.6411,0.6211,0.9434,0.6311,2.4789,0.0975,2.3814,1.54317618566384,0.7716
20NG,subject_body,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,50,0.9941,0.9874,0.9829,0.9967,0.9923,0.989,0.7997,0.7818,0.9904,0.7908,3.1725,0.0399,3.1326,1.76992519615943,0.885
20NG,subject_body,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,5,0.9566,0.9249,0.907,0.9734,0.9433,0.9261,0.4334,0.4359,0.93855,0.4347,1.88567824,0.25391521,1.63176303,1.27740480271526,0.6387
20NG,subject_body,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,10,0.96,0.9275,0.9086,0.9735,0.9434,0.9263,0.4286,0.4352,0.939883333333333,0.4319,1.88178951361111,0.258047066944444,1.62374244666667,1.2742615299328,0.6371
20NG,subject_body,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,50,0.9601,0.928,0.909,0.9737,0.9437,0.9266,0.43,0.4354,0.940183333333333,0.4327,1.88480864694444,0.257539333611111,1.62726931333333,1.27564466578014,0.6378
20NG,subject_body,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,5,0.9063,0.8865,0.8748,0.961,0.9348,0.9182,0.3835,0.3719,0.9136,0.3777,1.66745569,0.28718881,1.38026688,1.17484759862716,0.5874
20NG,subject_body,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,10,0.9064,0.8865,0.8749,0.9611,0.9348,0.9182,0.3835,0.3718,0.9137,0.3777,1.6675,0.2873,1.3802,1.1748019790586,0.5874
20NG,subject_body,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,50,0.9065,0.8866,0.8749,0.9611,0.9348,0.9182,0.3834,0.3717,0.9137,0.3776,1.6673,0.2874,1.3798,1.1746678551829,0.5873
20NG,subject_body,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,5,0.8502,0.8418,0.8374,0.9307,0.9088,0.8989,0.552,0.5369,0.8780,0.54445,2.02326917361111,0.111233366944445,1.91203580666667,1.38276382895514,0.6914
20NG,subject_body,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,10,0.9281,0.9146,0.9071,0.9666,0.9502,0.9414,0.6056,0.5852,0.9347,0.5954,2.3411,0.1151,2.2260,1.49197926705881,0.746
20NG,subject_body,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,50,0.9928,0.9849,0.9797,0.9963,0.9909,0.9868,0.7873,0.7689,0.9886,0.7781,3.1211,0.0443,3.0768,1.75408520127539,0.877
20NG,subject_body,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,5,0.9503,0.9165,0.8976,0.9731,0.9414,0.9229,0.3953,0.4021,0.9336,0.3987,1.7751,0.2862,1.4890,1.22022884738888,0.6101
20NG,subject_body,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,10,0.9543,0.9198,0.8999,0.9733,0.9417,0.9232,0.396,0.4036,0.9354,0.3998,1.78267002777778,0.286831654444445,1.49583837333334,1.22304471436385,0.6115
20NG,subject_body,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,50,0.9551,0.9202,0.9005,0.9733,0.9417,0.9233,0.401,0.4039,0.9357,0.40245,1.79060081777778,0.284337787777777,1.50626303,1.22729907927937,0.6136
20NG,subject_body,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,5,0.9691,0.9572,0.9501,0.979,0.9646,0.9556,0.5727,0.5474,0.9626,0.5601,2.3184630225,0.1620465025,2.15641652,1.46847421495919,0.7342
20NG,subject_body,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,10,0.9697,0.9574,0.9503,0.9791,0.9646,0.9556,0.5733,0.5474,0.9628,0.5604,2.3199,0.1620,2.1580,1.46900733944161,0.7345
20NG,subject_body,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,50,0.9698,0.9574,0.9503,0.979,0.9645,0.9555,0.5704,0.546,0.96275,0.5582,2.3132889025,0.1636607025,2.1496282,1.46616104163219,0.7331
20NG,subject_body,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,5,0.9092,0.8997,0.8948,0.9666,0.9474,0.9378,0.535,0.5097,0.9259,0.52235,2.09747633777778,0.162866054444445,1.93461028333334,1.39090268650734,0.6955
20NG,subject_body,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,10,0.9642,0.9513,0.9444,0.9837,0.9701,0.9626,0.5766,0.5269,0.9627,0.5518,2.2936,0.1689,2.1247,1.45764045063704,0.7288
20NG,subject_body,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,50,0.9968,0.9914,0.9873,0.9978,0.9939,0.9907,0.6696,0.6025,0.9930,0.6361,2.6537,0.1274,2.5263,1.58944902298459,0.7947
20NG,subject_body,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,5,0.9879,0.9737,0.9632,0.9836,0.9643,0.9529,0.5732,0.5395,0.9709,0.5564,2.3326,0.1719,2.1607,1.4699370870891,0.735
20NG,subject_body,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,10,0.9894,0.9755,0.9651,0.9836,0.9643,0.9529,0.5714,0.538,0.9718,0.5547,2.33020225,0.17397241,2.15622984,1.46841065101013,0.7342
20NG,subject_body,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,50,0.9897,0.9757,0.9654,0.9836,0.9644,0.953,0.5723,0.5379,0.9720,0.5551,2.3319,0.1738,2.1582,1.46906595722135,0.7345
20NG,subject_body,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,5,0.9684,0.9567,0.9492,0.9785,0.9638,0.9548,0.5601,0.5403,0.9619,0.5502,2.2864,0.1695,2.1169,1.45497406162447,0.7275
20NG,subject_body,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,10,0.9696,0.9576,0.9503,0.9787,0.9641,0.9552,0.5634,0.5422,0.9626,0.5528,2.2964,0.1679,2.1285,1.458925723492,0.7295
20NG,subject_body,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,50,0.9696,0.9576,0.9503,0.9786,0.9641,0.9551,0.5601,0.5408,0.9626,0.5505,2.2892,0.1698,2.1193,1.45579620483088,0.7279
20NG,subject_body,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,5,0.9091,0.8999,0.8949,0.9665,0.9474,0.9378,0.5345,0.5091,0.9259,0.5218,2.0959,0.1633,1.9326,1.39018274098527,0.6951
20NG,subject_body,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,10,0.9641,0.9513,0.9444,0.9836,0.9701,0.9626,0.5756,0.5256,0.9627,0.5506,2.2900,0.1698,2.1202,1.45609538606965,0.728
20NG,subject_body,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,50,0.9968,0.9915,0.9872,0.9978,0.9939,0.9907,0.6693,0.6017,0.9930,0.6355,2.6520,0.1278,2.5242,1.58876166662383,0.7944
20NG,subject_body,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,5,0.9878,0.9737,0.9633,0.9836,0.9643,0.9529,0.5712,0.536,0.9709,0.5536,2.32420188444444,0.174167111111111,2.15003477333333,1.46629968742182,0.7331
20NG,subject_body,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,10,0.9892,0.9752,0.9645,0.9837,0.9647,0.9533,0.5729,0.5396,0.9718,0.5563,2.3348,0.1727,2.1622,1.47043559305851,0.7352
20NG,subject_body,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,50,0.9894,0.9753,0.9648,0.9837,0.9645,0.9532,0.5716,0.5382,0.9718,0.5549,2.3309,0.1738,2.1570,1.46868794280247,0.7343
20NG,subject_body,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,5,0.9683,0.9565,0.9492,0.9793,0.9647,0.9557,0.5722,0.5464,0.9623,0.5593,2.3152,0.1624,2.1528,1.46724921991233,0.7336
20NG,subject_body,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,10,0.9691,0.9572,0.9499,0.9796,0.9651,0.956,0.5782,0.5495,0.9628,0.5639,2.3307,0.1592,2.1715,1.47361348731613,0.7368
20NG,subject_body,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,50,0.9692,0.9572,0.9499,0.9795,0.965,0.9559,0.5764,0.5485,0.962783333333333,0.5625,2.32633672111111,0.160266777777778,2.16606994333333,1.47175743359201,0.7359
20NG,subject_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,5,0.909,0.8997,0.8948,0.9663,0.947,0.9374,0.5329,0.5074,0.9257,0.5202,2.0904822225,0.1644708025,1.92601142,1.38780813515414,0.6939
20NG,subject_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,10,0.964,0.9511,0.9442,0.9836,0.97,0.9624,0.5743,0.5244,0.96255,0.5494,2.28584161,0.17073424,2.11510737,1.45434087132281,0.7272
20NG,subject_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,50,0.9967,0.9914,0.9871,0.9977,0.9937,0.9905,0.6674,0.5998,0.9929,0.6336,2.6453,0.1291,2.5163,1.58627836144858,0.7931
20NG,subject_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,5,0.9874,0.9736,0.963,0.9835,0.9642,0.9527,0.5711,0.5378,0.970733333333333,0.5545,2.32618420027778,0.173291813611111,2.15289238666667,1.46727379403664,0.7336
20NG,subject_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,10,0.9891,0.9752,0.9645,0.9837,0.9646,0.9531,0.5716,0.5377,0.9717,0.5547,2.3297,0.1739,2.1558,1.46826891951032,0.7341
20NG,subject_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,50,0.9892,0.9755,0.9648,0.9837,0.9645,0.953,0.5696,0.5364,0.9718,0.5530,2.3250,0.1754,2.1496,1.46614621826519,0.7331
