dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9995,0.9743,0.9755,0.9996,0.9749,3.8985,0.0006,3.8979,1.97431258247861,0.9872
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,5,0.9636,0.9529,0.9461,0.9688,0.9496,0.9388,0.3804,0.3902,0.9533,0.3853,1.7918,0.3226,1.4692,1.21211631455071,0.6061
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,10,0.9698,0.9574,0.9498,0.9694,0.9503,0.9396,0.3837,0.3924,0.9561,0.3881,1.8066,0.3226,1.4840,1.21818751019701,0.6091
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,50,0.97,0.9574,0.9499,0.9694,0.9502,0.9394,0.3815,0.3907,0.95605,0.3861,1.8013666225,0.3248430025,1.47652362,1.21512288267483,0.6076
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,5,0.9391,0.9325,0.9286,0.9618,0.9479,0.9397,0.4342,0.453,0.9416,0.4436,1.91877904,0.248004,1.67077504,1.29258463552682,0.6463
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,10,0.94,0.9331,0.9291,0.9618,0.948,0.9397,0.4346,0.4531,0.94195,0.4439,1.92044164,0.24810361,1.67233803,1.29318909290173,0.6466
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,50,0.9402,0.9332,0.9292,0.9619,0.948,0.9398,0.4347,0.4532,0.94205,0.4440,1.920996,0.24810361,1.67289239,1.29340341347934,0.6467
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,5,0.9447,0.9419,0.9401,0.9819,0.9749,0.9711,0.833,0.8339,0.9591,0.83345,3.2132355025,0.0157879225,3.19744758,1.78814081660254,0.8941
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,10,0.9853,0.9811,0.9788,0.9945,0.9907,0.9885,0.8955,0.8965,0.9865,0.8960,3.5437,0.0082,3.5356,1.88030749258377,0.9402
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9994,0.975,0.9758,0.9996,0.9754,3.9004275025,0.0005832225,3.89984428,1.97480233947603,0.9874
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,5,0.9625,0.9522,0.9457,0.9688,0.9496,0.9388,0.3874,0.3961,0.9529,0.3918,1.8082,0.3149,1.4932,1.22198466984383,0.611
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,10,0.9696,0.9572,0.9497,0.9694,0.9503,0.9396,0.3931,0.3978,0.9560,0.3955,1.8263,0.3142,1.5121,1.22969430076476,0.6148
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,50,0.9697,0.9574,0.9499,0.9694,0.9503,0.9395,0.3907,0.3962,0.9560,0.3935,1.8211,0.3165,1.5046,1.22662352007452,0.6133
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,5,0.9527,0.943,0.9369,0.9571,0.9435,0.9351,0.7637,0.6745,0.944716666666667,0.7191,2.76828590027778,0.0509028802777779,2.71738302,1.64844867072044,0.8242
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,10,0.9546,0.9442,0.9378,0.9572,0.9436,0.9352,0.764,0.6748,0.9454,0.7194,2.77167002777778,0.0510910677777776,2.72057896,1.64941776393975,0.8247
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,50,0.9537,0.9436,0.9374,0.9572,0.9436,0.9352,0.7638,0.6747,0.9451,0.7193,2.7701,0.0510,2.7191,1.64896957218743,0.8245
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,5,0.9408,0.9376,0.9356,0.9817,0.9736,0.9692,0.926,0.8842,0.9564,0.9051,3.46524430027778,0.00263340027777781,3.4626109,1.8608092056952,0.9304
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,10,0.9866,0.9825,0.9802,0.9951,0.9915,0.9892,0.956,0.9294,0.9875,0.9427,3.72573638027778,0.00200853361111114,3.72372784666667,1.92969630944008,0.9648
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9995,0.9894,0.9829,0.9996,0.9862,3.9431,0.0002,3.9429,1.9856713407141,0.9928
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,5,0.9613,0.9496,0.9422,0.971,0.9517,0.9396,0.6183,0.5331,0.952566666666667,0.5757,2.33559900444445,0.142028484444445,2.19357052000001,1.48107073430002,0.7405
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,10,0.9688,0.9553,0.9472,0.9718,0.9528,0.9409,0.6315,0.5412,0.9561,0.5864,2.3793,0.1367,2.2425,1.49750296159974,0.7488
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,50,0.9688,0.9554,0.9474,0.9719,0.9529,0.941,0.6319,0.5409,0.9562,0.5864,2.3797,0.1368,2.2429,1.49764512040292,0.7488
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9529,0.9432,0.937,0.9585,0.9448,0.9362,0.7632,0.6729,0.945433333333333,0.7181,2.76717680027778,0.0517031802777776,2.71547362,1.64786941837028,0.8239
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,10,0.9549,0.9444,0.9381,0.9586,0.9449,0.9363,0.7635,0.6731,0.9462,0.7183,2.7706,0.0519,2.7186,1.648824381188,0.8244
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,50,0.9539,0.9438,0.9375,0.9586,0.9448,0.9363,0.7634,0.673,0.9458,0.7182,2.76895146694445,0.0518093469444446,2.71714212000001,1.6483756004018,0.8242
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,5,0.9408,0.9376,0.9356,0.9817,0.9736,0.9692,0.926,0.8842,0.9564,0.9051,3.46524430027778,0.00263340027777781,3.4626109,1.8608092056952,0.9304
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,10,0.9866,0.9825,0.9802,0.9951,0.9915,0.9892,0.956,0.9294,0.9875,0.9427,3.72573638027778,0.00200853361111114,3.72372784666667,1.92969630944008,0.9648
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9995,0.9894,0.9829,0.9996,0.9862,3.9431,0.0002,3.9429,1.9856713407141,0.9928
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,5,0.961,0.9495,0.9422,0.971,0.9517,0.9397,0.6167,0.5316,0.952516666666667,0.5742,2.33071111111111,0.143161334444445,2.18754977666667,1.47903677326383,0.7395
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,10,0.9688,0.9553,0.9472,0.9718,0.9528,0.9409,0.6287,0.5386,0.9561,0.5837,2.3709,0.1387,2.2322,1.49405116378255,0.747
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,50,0.9692,0.9556,0.9475,0.972,0.953,0.9411,0.6305,0.5404,0.9564,0.5855,2.3773014225,0.1376039025,2.23969752,1.49656189982239,0.7483
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,5,0.9529,0.9432,0.937,0.9585,0.9448,0.9362,0.7632,0.6729,0.945433333333333,0.7181,2.76717680027778,0.0517031802777776,2.71547362,1.64786941837028,0.8239
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,10,0.9549,0.9444,0.9381,0.9586,0.9449,0.9363,0.7635,0.6731,0.9462,0.7183,2.7706,0.0519,2.7186,1.648824381188,0.8244
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,50,0.9539,0.9438,0.9375,0.9586,0.9448,0.9363,0.7634,0.673,0.9458,0.7182,2.76895146694445,0.0518093469444446,2.71714212000001,1.6483756004018,0.8242
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,5,0.9408,0.9376,0.9356,0.9817,0.9736,0.9692,0.926,0.8842,0.9564,0.9051,3.46524430027778,0.00263340027777781,3.4626109,1.8608092056952,0.9304
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,10,0.9866,0.9825,0.9802,0.9951,0.9915,0.9892,0.956,0.9294,0.9875,0.9427,3.72573638027778,0.00200853361111114,3.72372784666667,1.92969630944008,0.9648
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9995,0.9894,0.9829,0.9996,0.9862,3.9431,0.0002,3.9429,1.9856713407141,0.9928
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,5,0.961,0.9495,0.9422,0.971,0.9517,0.9397,0.6167,0.5316,0.952516666666667,0.5742,2.33071111111111,0.143161334444445,2.18754977666667,1.47903677326383,0.7395
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,10,0.9688,0.9553,0.9472,0.9718,0.9528,0.9409,0.6287,0.5386,0.9561,0.5837,2.3709,0.1387,2.2322,1.49405116378255,0.747
SV,question_institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,50,0.9692,0.9556,0.9475,0.972,0.953,0.9411,0.6305,0.5404,0.9564,0.5855,2.3773014225,0.1376039025,2.23969752,1.49656189982239,0.7483
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,5,0.9939,0.9921,0.9895,0.9968,0.9929,0.9868,0.5268,0.4613,0.9920,0.4941,2.2083,0.2480,1.9604,1.40013942162915,0.7001
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,10,0.9941,0.9922,0.9896,0.9969,0.9932,0.9873,0.5457,0.4787,0.9922,0.5122,2.2633,0.2304,2.0329,1.42578171774878,0.7129
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,50,0.994,0.9922,0.9895,0.997,0.9935,0.9879,0.5658,0.5092,0.99235,0.5375,2.3404410225,0.2068885225,2.1335525,1.46066851133308,0.7303
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,5,0.9645,0.9592,0.9555,0.9915,0.9821,0.973,0.6916,0.6658,0.9710,0.6787,2.7214,0.0854,2.6360,1.62357023459617,0.8118
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,10,0.9937,0.9891,0.9855,0.9971,0.9933,0.9893,0.7742,0.75,0.9913,0.7621,3.07452845444444,0.052547921111111,3.02198053333333,1.73838446073742,0.8692
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,50,0.9997,0.9993,0.999,0.9999,0.9997,0.9996,0.9329,0.9175,0.999533333333333,0.9252,3.70459840444444,0.0055254444444444,3.69907296,1.92329741849772,0.9616
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,5,0.9958,0.9949,0.992,0.9981,0.9948,0.9895,0.4621,0.3698,0.994183333333333,0.4160,1.98847601777778,0.334353787777777,1.65412223,1.28612683278128,0.6431
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,10,0.9961,0.995,0.9921,0.9982,0.9953,0.9905,0.4931,0.3648,0.994533333333333,0.4290,2.02630480027778,0.319884506944444,1.70642029333334,1.30630023093213,0.6532
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,50,0.9963,0.9951,0.9922,0.9982,0.9952,0.9901,0.4986,0.3656,0.9945,0.4321,2.0352,0.3163,1.7189,1.31107688815976,0.6555
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,5,0.9943,0.9922,0.9894,0.9963,0.9917,0.9845,0.531,0.4731,0.9914,0.50205,2.2303929025,0.2394634225,1.99092948,1.41100300495782,0.7055
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,10,0.9945,0.9924,0.9897,0.9964,0.9921,0.9852,0.5416,0.4782,0.9917,0.5099,2.2549,0.2321,2.0227,1.42221844782485,0.7111
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,50,0.9945,0.9923,0.9896,0.9965,0.9924,0.9858,0.5549,0.4977,0.9919,0.5263,2.3048,0.2167,2.0880,1.44500609687295,0.7225
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,5,0.9648,0.9595,0.9558,0.9916,0.9822,0.9731,0.6944,0.6701,0.9712,0.6823,2.7338,0.0835,2.6503,1.62797844989832,0.814
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,10,0.9934,0.9888,0.9852,0.9969,0.9931,0.9892,0.7732,0.7495,0.9911,0.7614,3.0711,0.0528,3.0183,1.73732436234573,0.8687
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,50,0.9996,0.9993,0.9989,0.9999,0.9997,0.9996,0.9275,0.9112,0.9995,0.9194,3.6820,0.0064,3.6756,1.91717534409349,0.9586
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,5,0.9957,0.9947,0.9917,0.9977,0.9943,0.9887,0.5021,0.4053,0.9938,0.4537,2.0953,0.2917,1.8035,1.34296248644554,0.6715
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,10,0.9959,0.9948,0.992,0.9978,0.9947,0.9896,0.5198,0.3841,0.994133333333333,0.4520,2.09115700694444,0.293962766944444,1.79719424,1.34059473369098,0.6703
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,50,0.9962,0.9949,0.9921,0.9978,0.9944,0.9886,0.5242,0.3963,0.9940,0.4603,2.1148,0.2849,1.8300,1.35275792365079,0.6764
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,5,0.9942,0.9923,0.9895,0.9962,0.9918,0.9845,0.515,0.4538,0.9914,0.4844,2.17803483361111,0.257065900277778,1.92096893333333,1.38599023565584,0.693
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,10,0.9944,0.9923,0.9896,0.9963,0.9922,0.9855,0.5309,0.4626,0.9917,0.4968,2.2155,0.2450,1.9705,1.40375960073891,0.7019
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,50,0.9944,0.9923,0.9896,0.9964,0.9924,0.986,0.5472,0.482,0.9919,0.5146,2.2693916025,0.2277675625,2.04162404,1.42885410031955,0.7144
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,5,0.9644,0.9591,0.9555,0.9916,0.9824,0.9735,0.6891,0.663,0.9711,0.67605,2.71304821777778,0.0870446677777776,2.62600355,1.62049484726117,0.8102
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,10,0.9933,0.9887,0.9852,0.9969,0.9931,0.9892,0.772,0.7482,0.9911,0.7601,3.06658469444445,0.0533456011111113,3.01323909333334,1.7358683974695,0.8679
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,50,0.9996,0.9993,0.9989,0.9999,0.9997,0.9996,0.926,0.9095,0.9995,0.91775,3.6758475625,0.0066830625,3.6691645,1.9155063299295,0.9578
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,5,0.9956,0.9945,0.9917,0.9975,0.994,0.9882,0.4946,0.4025,0.993583333333333,0.4486,2.07974855111111,0.297061334444444,1.78268721666667,1.33517310363363,0.6676
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,10,0.996,0.9948,0.9919,0.9976,0.9944,0.9891,0.5137,0.3819,0.993966666666667,0.4478,2.07869112111111,0.298298027777778,1.78039309333333,1.33431371623518,0.6672
SV,question_institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,50,0.9961,0.9948,0.9919,0.9976,0.9942,0.9882,0.5085,0.3856,0.9938,0.4471,2.0760,0.2989,1.7771,1.33308407836865,0.6665
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,5,0.9914,0.9894,0.9871,0.9953,0.9914,0.9853,0.6134,0.5464,0.9900,0.5799,2.4645,0.1682,2.2964,1.51537630310098,0.7577
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,10,0.9919,0.9899,0.9879,0.9955,0.9919,0.9864,0.6503,0.5877,0.9906,0.6190,2.5908,0.1381,2.4527,1.56610482833472,0.7831
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,50,0.9917,0.9898,0.9878,0.9955,0.992,0.9865,0.6693,0.6056,0.99055,0.6375,2.650384,0.12467961,2.52570439,1.5892464849733,0.7946
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,5,0.9479,0.937,0.9305,0.9844,0.9714,0.9625,0.7121,0.6944,0.955616666666667,0.7033,2.75183861777778,0.0636889344444446,2.68814968333334,1.63955777066053,0.8198
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,10,0.9923,0.9866,0.9818,0.9955,0.9911,0.9873,0.76,0.7186,0.9891,0.7393,2.98736656,0.06240004,2.92496652,1.7102533496532,0.8551
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,50,0.9995,0.9991,0.9986,0.9998,0.9997,0.9995,0.9312,0.8907,0.9994,0.9110,3.6493,0.0078,3.6415,1.90826944114295,0.9541
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,5,0.9941,0.9926,0.9895,0.997,0.9929,0.9865,0.5737,0.4905,0.9921,0.5321,2.32318564,0.2116,2.11158564,1.4531296019282,0.7266
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,10,0.9946,0.9929,0.9903,0.9973,0.9938,0.9888,0.6151,0.5064,0.9930,0.5608,2.4140,0.1868,2.2272,1.49237624277526,0.7462
SV,question_institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,50,0.9946,0.9929,0.99,0.9973,0.9935,0.9872,0.6235,0.5306,0.992583333333333,0.5771,2.46374880111111,0.172667951111111,2.29108085,1.51363167580492,0.7568
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,5,0.9914,0.9896,0.9871,0.9954,0.9915,0.9855,0.6181,0.5516,0.9901,0.5849,2.4804,0.1642,2.3162,1.52190701095698,0.761
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,10,0.992,0.9899,0.9875,0.9955,0.992,0.9864,0.6534,0.5901,0.99055,0.6218,2.59951129,0.13601344,2.46349785,1.5695533918921,0.7848
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,50,0.9918,0.9898,0.9875,0.9955,0.9921,0.9866,0.6731,0.6084,0.9906,0.6408,2.6611,0.1224,2.5388,1.5933548412077,0.7967
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,5,0.9479,0.937,0.9305,0.9844,0.9714,0.9625,0.7121,0.6944,0.955616666666667,0.7033,2.75183861777778,0.0636889344444446,2.68814968333334,1.63955777066053,0.8198
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,10,0.9923,0.9866,0.9818,0.9955,0.9911,0.9873,0.76,0.7186,0.9891,0.7393,2.98736656,0.06240004,2.92496652,1.7102533496532,0.8551
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,50,0.9995,0.9991,0.9986,0.9998,0.9997,0.9995,0.9312,0.8907,0.9994,0.9110,3.6493,0.0078,3.6415,1.90826944114295,0.9541
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,5,0.9941,0.9926,0.9889,0.9969,0.9928,0.9861,0.5625,0.4802,0.9919,0.5214,2.2899,0.2214,2.0685,1.43823094807475,0.7191
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,10,0.9945,0.9929,0.9902,0.9972,0.9938,0.9887,0.6079,0.502,0.9929,0.55495,2.39578802777778,0.191785604444444,2.20400242333334,1.4845883009553,0.7423
SV,question_institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,50,0.9947,0.993,0.99,0.9973,0.9936,0.9873,0.6244,0.5319,0.99265,0.5782,2.46741264,0.17181025,2.29560239,1.51512454603574,0.7576
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,5,0.9914,0.9896,0.9871,0.9954,0.9915,0.9855,0.6181,0.5516,0.9901,0.5849,2.4804,0.1642,2.3162,1.52190701095698,0.761
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,10,0.992,0.9899,0.9875,0.9955,0.992,0.9864,0.6534,0.5901,0.99055,0.6218,2.59951129,0.13601344,2.46349785,1.5695533918921,0.7848
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,50,0.9918,0.9898,0.9875,0.9955,0.9921,0.9866,0.6731,0.6084,0.9906,0.6408,2.6611,0.1224,2.5388,1.5933548412077,0.7967
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,5,0.9479,0.937,0.9305,0.9844,0.9714,0.9625,0.7121,0.6944,0.955616666666667,0.7033,2.75183861777778,0.0636889344444446,2.68814968333334,1.63955777066053,0.8198
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,10,0.9923,0.9866,0.9818,0.9955,0.9911,0.9873,0.76,0.7186,0.9891,0.7393,2.98736656,0.06240004,2.92496652,1.7102533496532,0.8551
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,50,0.9995,0.9991,0.9986,0.9998,0.9997,0.9995,0.9312,0.8907,0.9994,0.9110,3.6493,0.0078,3.6415,1.90826944114295,0.9541
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,5,0.9941,0.9926,0.9889,0.9969,0.9928,0.9861,0.5625,0.4802,0.9919,0.5214,2.2899,0.2214,2.0685,1.43823094807475,0.7191
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,10,0.9945,0.9929,0.9902,0.9972,0.9938,0.9887,0.6079,0.502,0.9929,0.55495,2.39578802777778,0.191785604444444,2.20400242333334,1.4845883009553,0.7423
SV,question_institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,50,0.9947,0.993,0.99,0.9973,0.9936,0.9873,0.6244,0.5319,0.99265,0.5782,2.46741264,0.17181025,2.29560239,1.51512454603574,0.7576
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,5,0.9708,0.9607,0.9537,0.9802,0.965,0.9531,0.3884,0.3737,0.963916666666667,0.3811,1.80893533444445,0.339733551111111,1.46920178333334,1.21210634159439,0.6061
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,10,0.9781,0.967,0.9597,0.9808,0.9659,0.9541,0.3943,0.3803,0.9676,0.3873,1.83575401,0.33674809,1.49900592,1.22433897267056,0.6122
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,50,0.979,0.9679,0.9605,0.9807,0.9657,0.9539,0.3902,0.378,0.96795,0.3841,1.8280392025,0.3408808225,1.48715838,1.21949103317737,0.6097
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,5,0.9261,0.9207,0.9168,0.9833,0.9726,0.9658,0.6597,0.6484,0.9476,0.6541,2.5651,0.0861,2.4790,1.57447778961788,0.7872
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,10,0.9781,0.9704,0.9654,0.9947,0.9896,0.986,0.7527,0.7405,0.9807,0.7466,2.9836,0.0548,2.9288,1.71136275523338,0.8557
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,50,0.9997,0.9991,0.9986,0.9999,0.9997,0.9996,0.9448,0.9393,0.9994,0.9421,3.7694,0.0033,3.7661,1.94063512455759,0.9703
SV,question_institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,5,0.9836,0.9747,0.967,0.9819,0.9654,0.9535,0.3896,0.3609,0.971016666666667,0.3753,1.81243393777778,0.354937921111111,1.45749601666667,1.20726799703573,0.6036
